no,provinsi,kab,kecamatan,desa,nik,nama,penghasilan_bulan,jumlah_tanggung_jawab,umur,ibu_hamil,lanjut_usia,disabilitas,jumlah_motor,jumlah_mobil,bpnt,bst,pkh
767,JAWA BARAT,BEKASI,BEKASI SELATAN,JAKA SETIA,1.61403E+15,Tailor Wainer,3500000,7,60,TIDAK,TIDAK,TIDAK,0,2,YA,YA,YA
768,JAWA BARAT,BEKASI,BEKASI SELATAN,JAKA SETIA,1.69011E+15,Livvy Glasby,1000000,1,54,TIDAK,TIDAK,TIDAK,2,2,YA,YA,YA
769,JAWA BARAT,BEKASI,BEKASI SELATAN,JAKA SETIA,1.65607E+15,Kristoffer Jurewicz,1000000,6,69,TIDAK,YA,TIDAK,5,2,YA,YA,YA
770,JAWA BARAT,BEKASI,BEKASI SELATAN,JAKA SETIA,1.66707E+15,Alys Harverson,3500000,1,40,TIDAK,TIDAK,TIDAK,4,2,YA,YA,YA
771,JAWA BARAT,BEKASI,BEKASI SELATAN,JAKA SETIA,1.61912E+15,Gui Caldwall,500000,4,61,TIDAK,YA,TIDAK,2,2,YA,YA,YA
772,JAWA BARAT,BEKASI,BEKASI SELATAN,JAKA SETIA,1.62808E+15,Alfred Cressey,3500000,8,67,TIDAK,YA,TIDAK,2,1,YA,YA,YA
773,JAWA BARAT,BEKASI,BEKASI SELATAN,JAKA SETIA,1.69904E+15,Gracie Willgoose,1000000,8,65,TIDAK,YA,TIDAK,2,1,YA,YA,YA
774,JAWA BARAT,BEKASI,BEKASI SELATAN,JAKA SETIA,1.65601E+15,Tobey Cristofano,1500000,7,57,TIDAK,TIDAK,TIDAK,5,2,YA,YA,YA
775,JAWA BARAT,BEKASI,BEKASI SELATAN,JAKA SETIA,1.60703E+15,Maddalena Keets,4000000,6,75,TIDAK,YA,TIDAK,4,0,YA,YA,YA
776,JAWA BARAT,BEKASI,BEKASI SELATAN,JAKA SETIA,1.60904E+15,Egon Kosel,500000,4,29,TIDAK,TIDAK,TIDAK,4,2,YA,YA,YA
777,JAWA BARAT,BEKASI,JATIASIH,JATILUHUR,1.6461E+15,Kelila Bailes,3000000,7,47,TIDAK,TIDAK,TIDAK,4,0,YA,YA,YA
778,JAWA BARAT,BEKASI,JATIASIH,JATILUHUR,1.60508E+15,Andria Humbert,3500000,5,50,TIDAK,TIDAK,TIDAK,1,0,YA,YA,YA
779,JAWA BARAT,BEKASI,JATIASIH,JATILUHUR,1.66003E+15,Rachel Rouchy,1000000,4,61,TIDAK,YA,TIDAK,1,1,YA,YA,YA
780,JAWA BARAT,BEKASI,JATIASIH,JATILUHUR,1.67806E+15,Sara Hogsden,3500000,1,44,TIDAK,TIDAK,TIDAK,2,1,YA,YA,YA
781,JAWA BARAT,BEKASI,JATIASIH,JATILUHUR,1.60207E+15,Hollis Batrop,3000000,2,34,TIDAK,TIDAK,TIDAK,6,0,YA,YA,YA
782,JAWA BARAT,BEKASI,JATIASIH,JATILUHUR,1.65705E+15,Alexandrina Talman,1500000,5,61,YA,YA,TIDAK,0,0,YA,YA,YA
783,JAWA BARAT,BEKASI,JATIASIH,JATILUHUR,1.63903E+15,Stace Shirlaw,500000,3,58,TIDAK,TIDAK,TIDAK,5,1,YA,YA,YA
784,JAWA BARAT,BEKASI,JATIASIH,JATILUHUR,1.60305E+15,Brigit Vlach,1000000,1,78,TIDAK,YA,TIDAK,0,1,YA,YA,YA
785,JAWA BARAT,BEKASI,JATIASIH,JATILUHUR,1.68112E+15,Mel Palatini,500000,5,31,TIDAK,TIDAK,TIDAK,1,0,YA,YA,YA
786,JAWA BARAT,BEKASI,JATIASIH,JATILUHUR,1.68712E+15,Brier Woolstenholmes,500000,6,70,TIDAK,YA,TIDAK,1,2,YA,YA,YA
787,JAWA BARAT,BEKASI,JATIASIH,JATILUHUR,1.66803E+15,Arv Alderson,3500000,7,67,TIDAK,YA,TIDAK,3,0,YA,YA,YA
788,JAWA BARAT,BEKASI,JATIASIH,JATILUHUR,1.60306E+15,Paola Ketts,3500000,6,67,TIDAK,YA,YA,1,0,YA,YA,YA
789,JAWA BARAT,BEKASI,JATIASIH,JATILUHUR,1.60102E+15,Ben Golson,3000000,4,29,TIDAK,TIDAK,TIDAK,2,1,YA,YA,YA
790,JAWA BARAT,BEKASI,JATIASIH,JATILUHUR,1.60507E+15,Margit Allicock,3500000,2,63,TIDAK,YA,TIDAK,4,1,YA,YA,YA
791,JAWA BARAT,BEKASI,JATIASIH,JATILUHUR,1.69108E+15,Poppy Wyldish,3000000,8,67,TIDAK,YA,TIDAK,4,2,YA,YA,YA
792,JAWA BARAT,BEKASI,JATIASIH,JATILUHUR,1.66108E+15,Leshia Sandaver,1500000,9,56,TIDAK,TIDAK,TIDAK,4,0,YA,YA,YA
793,JAWA BARAT,BEKASI,JATIASIH,JATILUHUR,1.62403E+15,Dwain Brizland,1000000,8,50,TIDAK,TIDAK,TIDAK,0,0,YA,YA,YA
794,JAWA BARAT,BEKASI,JATIASIH,JATILUHUR,1.66504E+15,Shirleen Yitshak,1000000,6,25,TIDAK,TIDAK,TIDAK,3,2,YA,YA,YA
795,JAWA BARAT,BEKASI,JATIASIH,JATILUHUR,1.67904E+15,Itch Andresser,1000000,4,57,TIDAK,TIDAK,TIDAK,2,2,YA,YA,YA
796,JAWA BARAT,BEKASI,JATIASIH,JATILUHUR,1.65603E+15,Cyrill Cape,1000000,3,26,TIDAK,TIDAK,TIDAK,2,0,YA,YA,YA
797,JAWA BARAT,BEKASI,JATIASIH,JATILUHUR,1.62004E+15,Ambur Gwyther,1000000,5,53,TIDAK,TIDAK,TIDAK,4,0,YA,YA,YA
798,JAWA BARAT,BEKASI,JATIASIH,JATILUHUR,1.65006E+15,Brig Pointin,2500000,2,43,TIDAK,TIDAK,TIDAK,4,0,YA,YA,YA
799,JAWA BARAT,BEKASI,JATIASIH,JATIMEKAR,1.6481E+15,Lorrie Corradini,1000000,7,76,TIDAK,YA,TIDAK,5,2,YA,YA,YA
800,JAWA BARAT,BEKASI,JATIASIH,JATIMEKAR,1.66103E+15,Coreen Brann,2500000,1,38,TIDAK,TIDAK,TIDAK,2,0,YA,YA,YA
801,JAWA BARAT,BEKASI,JATIASIH,JATIMEKAR,1.61101E+15,Filberte Curless,1000000,1,75,TIDAK,YA,TIDAK,0,0,YA,YA,YA
802,JAWA BARAT,BEKASI,JATIASIH,JATIMEKAR,1.61401E+15,Tiffanie Teresse,500000,1,67,TIDAK,YA,TIDAK,3,1,YA,YA,YA
803,JAWA BARAT,BEKASI,JATIASIH,JATIMEKAR,1.62409E+15,Janetta Prosser,3000000,4,49,TIDAK,TIDAK,TIDAK,2,0,YA,YA,YA
804,JAWA BARAT,BEKASI,JATIASIH,JATIMEKAR,1.66207E+15,Alisa Breinlein,1000000,9,35,TIDAK,TIDAK,TIDAK,5,2,YA,YA,YA
805,JAWA BARAT,BEKASI,JATIASIH,JATIMEKAR,1.67803E+15,Linus Semorad,1000000,3,41,TIDAK,TIDAK,TIDAK,2,0,YA,YA,YA
806,JAWA BARAT,BEKASI,JATIASIH,JATIMEKAR,1.6011E+15,Mada Le Borgne,1500000,2,27,TIDAK,TIDAK,TIDAK,3,1,YA,YA,YA
807,JAWA BARAT,BEKASI,JATIASIH,JATIMEKAR,1.66703E+15,Chastity Misk,1000000,8,64,TIDAK,YA,TIDAK,3,0,YA,YA,YA
808,JAWA BARAT,BEKASI,JATIASIH,JATIMEKAR,1.65011E+15,Giustino Lakenton,3000000,1,66,TIDAK,YA,TIDAK,6,0,YA,YA,YA
809,JAWA BARAT,BOGOR,BOGOR BARAT,CURUG,1.6431E+15,Gilemette Pettengell,500000,4,32,YA,TIDAK,TIDAK,5,1,YA,YA,YA
810,JAWA BARAT,BOGOR,BOGOR BARAT,CURUG,1.63309E+15,Derby Shellsheere,1000000,4,41,TIDAK,TIDAK,TIDAK,6,2,YA,YA,YA
811,JAWA BARAT,BOGOR,BOGOR BARAT,CURUG,1.65011E+15,Etta Gehrtz,1000000,8,43,TIDAK,TIDAK,TIDAK,6,1,YA,YA,YA
812,JAWA BARAT,BOGOR,BOGOR BARAT,CURUG,1.69409E+15,Had Leer,1000000,8,44,TIDAK,TIDAK,TIDAK,3,0,YA,YA,YA
813,JAWA BARAT,BOGOR,BOGOR BARAT,CURUG,1.61812E+15,Nichole Melross,500000,4,49,TIDAK,TIDAK,TIDAK,1,1,YA,YA,YA
814,JAWA BARAT,BOGOR,BOGOR BARAT,CURUG,1.60411E+15,Alyssa Stealey,1000000,6,39,TIDAK,TIDAK,TIDAK,3,1,YA,YA,YA
815,JAWA BARAT,BOGOR,BOGOR BARAT,CURUG,1.65711E+15,Englebert Codeman,500000,7,45,TIDAK,TIDAK,TIDAK,0,0,YA,YA,YA
816,JAWA BARAT,BOGOR,BOGOR BARAT,CURUG,1.61312E+15,Graeme Rowston,1000000,8,80,TIDAK,YA,TIDAK,0,2,YA,YA,YA
817,JAWA BARAT,BOGOR,BOGOR BARAT,CURUG,1.65801E+15,Peter Armatidge,1000000,9,45,TIDAK,TIDAK,TIDAK,0,2,YA,YA,YA
818,JAWA BARAT,BOGOR,BOGOR BARAT,CURUG,1.61701E+15,Gunilla Caddan,3000000,3,66,TIDAK,YA,TIDAK,2,1,YA,YA,YA
819,JAWA BARAT,BOGOR,BOGOR BARAT,CURUG,1.69803E+15,Kaile Hansard,1000000,5,54,TIDAK,TIDAK,TIDAK,4,1,YA,YA,YA
820,JAWA BARAT,BOGOR,BOGOR BARAT,CURUG,1.61401E+15,Vitia Knath,5000000,4,41,TIDAK,TIDAK,TIDAK,2,1,YA,YA,YA
821,JAWA BARAT,BOGOR,BOGOR BARAT,CURUG,1.63003E+15,Dion Norman,1000000,6,62,TIDAK,YA,TIDAK,2,2,YA,YA,YA
822,JAWA BARAT,BOGOR,BOGOR SELATAN,HARJASARI,1.66307E+15,Ursola Scahill,1000000,4,32,TIDAK,TIDAK,TIDAK,0,0,YA,YA,YA
823,JAWA BARAT,BOGOR,BOGOR SELATAN,HARJASARI,1.64909E+15,Loretta Gors,2500000,2,36,TIDAK,TIDAK,TIDAK,6,0,YA,YA,YA
824,JAWA BARAT,BOGOR,BOGOR SELATAN,HARJASARI,1.67112E+15,Gian Oris,500000,9,34,TIDAK,TIDAK,TIDAK,0,2,YA,YA,YA
825,JAWA BARAT,BOGOR,BOGOR SELATAN,HARJASARI,1.66103E+15,Carlos Cavnor,1000000,6,53,TIDAK,TIDAK,YA,6,0,YA,YA,YA
826,JAWA BARAT,BOGOR,BOGOR SELATAN,HARJASARI,1.61312E+15,Arlina Rockliffe,1000000,6,49,TIDAK,TIDAK,TIDAK,6,1,YA,YA,YA
827,JAWA BARAT,BOGOR,BOGOR SELATAN,HARJASARI,1.60304E+15,Lorilee Marrian,1500000,8,68,TIDAK,YA,TIDAK,4,1,YA,YA,YA
828,JAWA BARAT,BOGOR,BOGOR SELATAN,HARJASARI,1.67502E+15,Emogene Bilovus,500000,8,23,TIDAK,TIDAK,TIDAK,5,1,YA,YA,YA
829,JAWA BARAT,BOGOR,BOGOR SELATAN,HARJASARI,1.62109E+15,Christean Deeming,1000000,4,48,TIDAK,TIDAK,TIDAK,2,2,YA,YA,YA
830,JAWA BARAT,BOGOR,BOGOR SELATAN,HARJASARI,1.68301E+15,Ilario Haslehurst,4000000,6,61,YA,YA,TIDAK,2,0,YA,YA,YA
831,JAWA BARAT,BOGOR,BOGOR SELATAN,HARJASARI,1.66006E+15,Alejandra Klimek,1000000,7,66,TIDAK,YA,TIDAK,6,2,YA,YA,YA
832,JAWA BARAT,BOGOR,BOGOR SELATAN,HARJASARI,1.62912E+15,Timotheus Persent,500000,1,59,TIDAK,TIDAK,TIDAK,3,2,YA,YA,YA
833,JAWA BARAT,BOGOR,BOGOR SELATAN,HARJASARI,1.67207E+15,Genia Lowell,1000000,2,51,TIDAK,TIDAK,TIDAK,4,0,YA,YA,YA
834,JAWA BARAT,BOGOR,BOGOR SELATAN,HARJASARI,1.64208E+15,Kilian Buist,1000000,4,31,TIDAK,TIDAK,TIDAK,5,1,YA,YA,YA
835,JAWA BARAT,BOGOR,BOGOR SELATAN,HARJASARI,1.65104E+15,Curtis Paquet,1000000,9,50,TIDAK,TIDAK,TIDAK,6,0,YA,YA,YA
836,JAWA BARAT,BOGOR,BOGOR SELATAN,HARJASARI,1.63805E+15,Marcelo Lutwidge,3500000,6,34,TIDAK,TIDAK,TIDAK,5,0,YA,YA,YA
837,JAWA BARAT,BOGOR,BOGOR SELATAN,HARJASARI,1.64806E+15,Guillema Phittiplace,3500000,5,41,TIDAK,TIDAK,TIDAK,0,1,YA,YA,YA
838,JAWA BARAT,BOGOR,BOGOR SELATAN,HARJASARI,1.68805E+15,Joey Sarchwell,3000000,4,47,TIDAK,TIDAK,TIDAK,1,0,YA,YA,YA
839,JAWA BARAT,BOGOR,BOGOR SELATAN,HARJASARI,1.65407E+15,Cinda Kunc,1000000,8,65,TIDAK,YA,TIDAK,6,1,YA,YA,YA
840,JAWA BARAT,BOGOR,BOGOR SELATAN,KERTAMAYA,1.64211E+15,Alfreda Abramamovh,1500000,4,71,TIDAK,YA,TIDAK,4,0,YA,YA,YA
841,JAWA BARAT,BOGOR,BOGOR SELATAN,KERTAMAYA,1.64411E+15,Larry Gobat,1000000,1,59,TIDAK,TIDAK,TIDAK,1,0,YA,YA,YA
842,JAWA BARAT,BOGOR,BOGOR SELATAN,KERTAMAYA,1.65909E+15,Teresina Burnhard,1000000,1,33,TIDAK,TIDAK,TIDAK,5,1,YA,YA,YA
843,JAWA BARAT,BOGOR,BOGOR SELATAN,KERTAMAYA,1.65204E+15,Egon Buterton,1000000,8,76,TIDAK,YA,TIDAK,0,0,YA,YA,YA
844,JAWA BARAT,BOGOR,BOGOR SELATAN,KERTAMAYA,1.62203E+15,Leeanne Stutte,3000000,1,30,TIDAK,TIDAK,TIDAK,0,0,YA,YA,YA
845,JAWA BARAT,BOGOR,BOGOR SELATAN,KERTAMAYA,1.68201E+15,Mellicent Liepins,1000000,8,38,TIDAK,TIDAK,TIDAK,1,2,YA,YA,YA
846,JAWA BARAT,BOGOR,BOGOR SELATAN,KERTAMAYA,1.63707E+15,Smith Crimp,1000000,3,67,TIDAK,YA,TIDAK,6,1,YA,YA,YA
847,JAWA BARAT,BOGOR,BOGOR SELATAN,KERTAMAYA,1.60805E+15,Odey Dench,1000000,5,37,TIDAK,TIDAK,TIDAK,5,1,YA,YA,YA
848,JAWA BARAT,BOGOR,BOGOR SELATAN,KERTAMAYA,1.67706E+15,Allys McCreery,500000,8,48,TIDAK,TIDAK,TIDAK,4,1,YA,YA,YA
849,JAWA BARAT,BOGOR,BOGOR SELATAN,KERTAMAYA,1.65607E+15,Wain Pagen,500000,3,38,TIDAK,TIDAK,TIDAK,0,0,YA,YA,YA
850,JAWA BARAT,BOGOR,BOGOR SELATAN,KERTAMAYA,1.62603E+15,Demetra Tame,1000000,6,31,TIDAK,TIDAK,TIDAK,0,2,YA,YA,YA
851,JAWA BARAT,BOGOR,BOGOR SELATAN,KERTAMAYA,1.64811E+15,Lavina Nutter,1000000,1,73,TIDAK,YA,TIDAK,2,1,YA,YA,YA
852,JAWA BARAT,BOGOR,BOGOR SELATAN,KERTAMAYA,1.62712E+15,Jasen Edowes,1000000,3,59,TIDAK,TIDAK,TIDAK,0,1,YA,YA,YA
853,JAWA BARAT,BOGOR,BOGOR SELATAN,KERTAMAYA,1.66808E+15,Gwenora Harcombe,2500000,1,64,TIDAK,YA,TIDAK,2,2,YA,YA,YA
854,JAWA BARAT,BOGOR,BOGOR TENGAH,BABAKAN,1.69512E+15,Kim Brittin,500000,1,43,TIDAK,TIDAK,TIDAK,3,1,YA,YA,YA
855,JAWA BARAT,BOGOR,BOGOR TENGAH,BABAKAN,1.60901E+15,Hayley Lumsden,1000000,6,34,TIDAK,TIDAK,TIDAK,4,0,YA,YA,YA
856,JAWA BARAT,BOGOR,BOGOR TENGAH,BABAKAN,1.63907E+15,Don Dudden,1000000,9,27,YA,TIDAK,YA,1,0,YA,YA,YA
857,JAWA BARAT,BOGOR,BOGOR TENGAH,BABAKAN,1.60807E+15,Tobiah Stangoe,4000000,6,62,TIDAK,YA,TIDAK,2,2,YA,YA,YA
858,JAWA BARAT,BOGOR,BOGOR TENGAH,BABAKAN,1.69012E+15,Susy Baldinotti,2500000,6,23,TIDAK,TIDAK,TIDAK,5,0,YA,YA,YA
859,JAWA BARAT,BOGOR,BOGOR TENGAH,BABAKAN,1.67902E+15,Darrel Claricoates,1000000,5,45,TIDAK,TIDAK,TIDAK,3,2,YA,YA,YA
860,JAWA BARAT,BOGOR,BOGOR TENGAH,BABAKAN,1.67107E+15,Dacey Porch,3500000,1,47,TIDAK,TIDAK,TIDAK,0,2,YA,YA,YA
861,JAWA BARAT,BOGOR,BOGOR TENGAH,BABAKAN,1.64303E+15,Noami Dickson,500000,9,70,TIDAK,YA,TIDAK,3,2,YA,YA,YA
862,JAWA BARAT,BOGOR,BOGOR TENGAH,BABAKAN,1.66104E+15,Alex Cuffley,1000000,9,25,TIDAK,TIDAK,TIDAK,2,0,YA,YA,YA
863,JAWA BARAT,BOGOR,BOGOR TENGAH,BABAKAN,1.66302E+15,Martin Matskiv,3000000,7,46,TIDAK,TIDAK,TIDAK,5,2,YA,YA,YA
864,JAWA BARAT,BOGOR,BOGOR TENGAH,BABAKAN,1.60404E+15,Perceval Frost,500000,6,64,TIDAK,YA,TIDAK,1,1,YA,YA,YA
865,JAWA BARAT,BOGOR,BOGOR TENGAH,BABAKAN,1.62807E+15,Urban Iacomi,1000000,8,80,TIDAK,YA,TIDAK,5,1,YA,YA,YA
866,JAWA BARAT,BOGOR,BOGOR TENGAH,BABAKAN,1.65803E+15,Maynard Cabrer,1000000,2,24,TIDAK,TIDAK,TIDAK,4,0,YA,YA,YA
867,JAWA BARAT,BOGOR,BOGOR TENGAH,BABAKAN,1.61209E+15,Humphrey Petteford,500000,2,36,TIDAK,TIDAK,TIDAK,5,0,YA,YA,YA
868,JAWA BARAT,BOGOR,BOGOR TENGAH,CIBOGOR,1.64512E+15,Alain Pughe,1000000,7,62,TIDAK,YA,TIDAK,3,2,YA,YA,YA
869,JAWA BARAT,BOGOR,BOGOR TENGAH,CIBOGOR,1.64202E+15,Lorilyn Shanahan,1000000,3,29,TIDAK,TIDAK,TIDAK,4,2,YA,YA,YA
870,JAWA BARAT,BOGOR,BOGOR TENGAH,CIBOGOR,1.6141E+15,Nanni Whieldon,1500000,1,66,TIDAK,YA,TIDAK,0,2,YA,YA,YA
871,JAWA BARAT,BOGOR,BOGOR TENGAH,CIBOGOR,1.63212E+15,Merline Guilliatt,1500000,3,71,TIDAK,YA,TIDAK,1,2,YA,YA,YA
872,JAWA BARAT,BOGOR,BOGOR TIMUR,KATULAMPA,1.61411E+15,Cully Lachaize,3000000,8,51,TIDAK,TIDAK,TIDAK,2,2,YA,YA,YA
873,JAWA BARAT,BOGOR,BOGOR TIMUR,KATULAMPA,1.65807E+15,Cos Conman,1000000,2,74,TIDAK,YA,TIDAK,6,1,YA,YA,YA
874,JAWA BARAT,BOGOR,BOGOR TIMUR,KATULAMPA,1.64109E+15,Brocky Cursey,1000000,1,48,TIDAK,TIDAK,TIDAK,0,0,YA,YA,YA
875,JAWA BARAT,BOGOR,BOGOR TIMUR,KATULAMPA,1.69202E+15,Olivero Willsmore,1000000,7,64,TIDAK,YA,YA,4,0,YA,YA,YA
876,JAWA BARAT,BOGOR,BOGOR TIMUR,KATULAMPA,1.68605E+15,Abbie Sandaver,3500000,8,69,TIDAK,YA,TIDAK,0,2,YA,YA,YA
877,JAWA BARAT,BOGOR,BOGOR TIMUR,KATULAMPA,1.67209E+15,Neysa Dowyer,500000,8,30,TIDAK,TIDAK,TIDAK,6,2,YA,YA,YA
878,JAWA BARAT,BOGOR,BOGOR TIMUR,KATULAMPA,1.67809E+15,Erna Saffin,4000000,7,39,TIDAK,TIDAK,TIDAK,0,1,YA,YA,YA
879,JAWA BARAT,BOGOR,BOGOR TIMUR,KATULAMPA,1.67212E+15,Jerrilyn Hoffner,500000,8,27,TIDAK,TIDAK,TIDAK,5,2,YA,YA,YA
880,JAWA BARAT,BOGOR,BOGOR TIMUR,SINDANG SARI,1.69101E+15,Shae Beggs,4000000,4,33,YA,TIDAK,TIDAK,5,1,YA,YA,YA
881,JAWA BARAT,BOGOR,BOGOR TIMUR,SINDANG SARI,1.60909E+15,Benedicto Gilcrist,500000,9,66,TIDAK,YA,TIDAK,0,0,YA,YA,YA
882,JAWA BARAT,BOGOR,BOGOR TIMUR,SINDANG SARI,1.63606E+15,Gwynne Killigrew,1000000,2,50,TIDAK,TIDAK,TIDAK,1,2,YA,YA,YA
883,JAWA BARAT,BOGOR,BOGOR TIMUR,SINDANG SARI,1.62211E+15,Judy Haining,500000,4,77,TIDAK,YA,TIDAK,6,0,YA,YA,YA
884,JAWA BARAT,BOGOR,BOGOR TIMUR,SINDANG SARI,1.62003E+15,Annora Canto,4000000,5,56,TIDAK,TIDAK,TIDAK,6,1,YA,YA,YA
885,JAWA BARAT,BOGOR,BOGOR TIMUR,SINDANG SARI,1.61408E+15,Debee Capron,1500000,2,43,TIDAK,TIDAK,TIDAK,5,1,YA,YA,YA
886,JAWA BARAT,BOGOR,BOGOR TIMUR,SINDANG SARI,1.61805E+15,Kathryne Jerson,1000000,4,31,TIDAK,TIDAK,TIDAK,0,2,YA,YA,YA
887,JAWA BARAT,BOGOR,TANAH SAREAL,CIBADAK,1.65706E+15,Corrianne Gaukroger,1000000,6,68,TIDAK,YA,TIDAK,2,2,YA,YA,YA
888,JAWA BARAT,BOGOR,TANAH SAREAL,CIBADAK,1.63703E+15,Vince Stanbro,1000000,8,31,TIDAK,TIDAK,TIDAK,1,2,YA,YA,YA
889,JAWA BARAT,BOGOR,TANAH SAREAL,CIBADAK,1.64305E+15,Jocelin Jurisch,3500000,7,28,TIDAK,TIDAK,TIDAK,3,0,YA,YA,YA
890,JAWA BARAT,BOGOR,TANAH SAREAL,CIBADAK,1.66009E+15,Rubin Garrison,1000000,5,63,TIDAK,YA,TIDAK,3,1,YA,YA,YA
891,JAWA BARAT,BOGOR,TANAH SAREAL,CIBADAK,1.69212E+15,Hildagarde Sendley,1000000,8,45,TIDAK,TIDAK,TIDAK,1,0,YA,YA,YA
892,JAWA BARAT,BOGOR,TANAH SAREAL,CIBADAK,1.61506E+15,Katharine Fardon,3000000,1,72,TIDAK,YA,TIDAK,1,0,YA,YA,YA
893,JAWA BARAT,BOGOR,TANAH SAREAL,CIBADAK,1.64705E+15,Bink McCane,1500000,8,42,TIDAK,TIDAK,TIDAK,1,0,YA,YA,YA
894,JAWA BARAT,BOGOR,TANAH SAREAL,CIBADAK,1.67311E+15,Inger Wannell,1000000,9,42,TIDAK,TIDAK,TIDAK,5,0,YA,YA,YA
895,JAWA BARAT,BOGOR,TANAH SAREAL,CIBADAK,1.6261E+15,Yasmin Deering,3000000,9,50,YA,TIDAK,TIDAK,3,0,YA,YA,YA
896,JAWA BARAT,BOGOR,TANAH SAREAL,CIBADAK,1.6981E+15,Vinson Betje,500000,8,46,TIDAK,TIDAK,TIDAK,5,2,YA,YA,YA
897,JAWA BARAT,BOGOR,TANAH SAREAL,CIBADAK,1.66906E+15,Toiboid McGifford,1000000,5,31,TIDAK,TIDAK,TIDAK,5,1,YA,YA,YA
898,JAWA BARAT,BOGOR,TANAH SAREAL,CIBADAK,1.66411E+15,Curtice Ickowics,2500000,7,46,TIDAK,TIDAK,TIDAK,5,1,YA,YA,YA
899,JAWA BARAT,BOGOR,TANAH SAREAL,CIBADAK,1.63609E+15,Jarib Burgoine,1000000,1,45,TIDAK,TIDAK,TIDAK,3,0,YA,YA,YA
900,JAWA BARAT,BOGOR,TANAH SAREAL,CIBADAK,1.67906E+15,Kaela Machon,1000000,4,46,TIDAK,TIDAK,TIDAK,6,2,YA,YA,YA
901,JAWA BARAT,BOGOR,TANAH SAREAL,CIBADAK,1.65308E+15,Dougie Sweet,500000,8,65,TIDAK,YA,TIDAK,6,0,YA,YA,YA
902,JAWA BARAT,BOGOR,TANAH SAREAL,KEDUNG JAYA,1.61111E+15,Vassily Harry,1000000,7,64,TIDAK,YA,TIDAK,1,0,YA,YA,YA
903,JAWA BARAT,BOGOR,TANAH SAREAL,KEDUNG JAYA,1.68609E+15,Ugo Stalman,3500000,1,36,TIDAK,TIDAK,TIDAK,2,0,YA,YA,YA
904,JAWA BARAT,BOGOR,TANAH SAREAL,KEDUNG JAYA,1.63202E+15,Hermann Leivesley,1000000,3,54,TIDAK,TIDAK,TIDAK,2,2,YA,YA,YA
905,JAWA BARAT,BOGOR,TANAH SAREAL,KEDUNG JAYA,1.60709E+15,Allina Kenewel,3500000,7,57,TIDAK,TIDAK,TIDAK,2,2,YA,YA,YA
906,JAWA BARAT,BOGOR,TANAH SAREAL,KEDUNG JAYA,1.61409E+15,Margareta Fermin,2500000,5,43,TIDAK,TIDAK,TIDAK,5,1,YA,YA,YA
907,JAWA BARAT,BOGOR,TANAH SAREAL,KEDUNG JAYA,1.69405E+15,Jolyn Luberti,4000000,9,72,TIDAK,YA,TIDAK,5,1,YA,YA,YA
908,JAWA BARAT,BOGOR,TANAH SAREAL,KEDUNG JAYA,1.69011E+15,Phip Moir,4000000,5,58,TIDAK,TIDAK,TIDAK,4,1,YA,YA,YA
909,JAWA BARAT,BOGOR,TANAH SAREAL,KEDUNG JAYA,1.64601E+15,Halimeda McGreary,3000000,5,66,YA,YA,TIDAK,6,0,YA,YA,YA
910,JAWA BARAT,BOGOR,TANAH SAREAL,KEDUNG JAYA,1.60709E+15,Madella Meharry,500000,6,65,TIDAK,YA,TIDAK,0,2,YA,YA,YA
911,JAWA BARAT,BOGOR,TANAH SAREAL,KEDUNG JAYA,1.69808E+15,Gaspard Welfair,1500000,9,47,TIDAK,TIDAK,TIDAK,4,0,YA,YA,YA
912,JAWA BARAT,BOGOR,TANAH SAREAL,KEDUNG JAYA,1.60301E+15,Vladamir Ebertz,1000000,4,32,TIDAK,TIDAK,TIDAK,3,1,YA,YA,YA
913,JAWA BARAT,BOGOR,TANAH SAREAL,KEDUNG JAYA,1.61209E+15,Peter Elen,500000,6,40,TIDAK,TIDAK,TIDAK,5,2,YA,YA,YA
914,JAWA BARAT,BOGOR,TANAH SAREAL,KEDUNG JAYA,1.6821E+15,Michaeline Bentley,1000000,2,50,TIDAK,TIDAK,TIDAK,0,2,YA,YA,YA
915,JAWA BARAT,BOGOR,TANAH SAREAL,KEDUNG JAYA,1.62601E+15,Ambrosius Noon,500000,2,68,TIDAK,YA,TIDAK,3,1,YA,YA,YA
916,JAWA BARAT,BOGOR,TANAH SAREAL,KEDUNG JAYA,1.62405E+15,Steffane Adolthine,1000000,9,41,TIDAK,TIDAK,TIDAK,5,2,YA,YA,YA
917,JAWA BARAT,BOGOR,TANAH SAREAL,KEDUNG JAYA,1.69404E+15,Rickie Gimlet,4000000,5,35,TIDAK,TIDAK,TIDAK,5,2,YA,YA,YA
918,JAWA BARAT,BOGOR,TANAH SAREAL,KEDUNG JAYA,1.69408E+15,Mariana Jenckes,1000000,7,25,TIDAK,TIDAK,TIDAK,4,0,YA,YA,YA
919,JAWA BARAT,BOGOR,TANAH SAREAL,KEDUNG JAYA,1.60004E+15,Chad Strain,1000000,5,37,TIDAK,TIDAK,TIDAK,6,0,YA,YA,YA
920,JAWA BARAT,BOGOR,TANAH SAREAL,KEDUNG JAYA,1.63907E+15,Gwenette Vezey,1000000,6,79,TIDAK,YA,TIDAK,0,2,YA,YA,YA
