provinsi,kabkota,kecamatan,desa,nik,nama,penghasilan,jmltj,umur,ibuhamil,lansia,disable,jmlmtr,jmlmob,bpnt,bst,pkh,layak
JAWA TENGAH,BANYUMAS,KALIBAGOR,KARANGDADAP,8.12398E+12,Vicky Puspita ,500000,4,57,TIDAK,TIDAK,TIDAK,4,1,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,AJIBARANG,Pancasan,8.12398E+12,Zelaya Rahimah ,3000000,5,46,YA,TIDAK,TIDAK,0,0,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,BANYUMAS,KARANGRAU,8.12398E+12,Marsudi Budiyanto ,1000000,1,73,TIDAK,YA,TIDAK,2,0,YA,YA,YA,TIDAK
JAWA TENGAH,BANYUMAS,BATURADEN,KARANGTENGAH,8.12398E+12,Dipa Hutapea ,1500000,4,51,TIDAK,TIDAK,TIDAK,3,0,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,CILONGOK,KASEGERAN,8.12398E+12,Olivia Rahimah ,1000000,3,55,TIDAK,TIDAK,TIDAK,0,1,YA,TIDAK,TIDAK,YA
JAWA TENGAH,BANYUMAS,GUMELAR,KARANGKEMOJING,8.12398E+12,Cornelia Yuniar ,1000000,1,42,TIDAK,TIDAK,TIDAK,4,0,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,KALIBAGOR,PAJERUKAN,8.12398E+12,Devi Uyainah ,3500000,0,65,YA,YA,TIDAK,1,1,YA,YA,YA,TIDAK
JAWA TENGAH,BANYUMAS,KARANGLEWAS,KEDIRI,8.12398E+12,Cakrajiya Suwarno ,500000,0,47,TIDAK,TIDAK,TIDAK,0,0,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,KEBASEN,KEBASEN,8.12398E+12,Umi Yuniar ,1000000,1,74,TIDAK,YA,TIDAK,2,2,YA,TIDAK,TIDAK,YA
JAWA TENGAH,BANYUMAS,KEMBARAN,KEMBARAN,8.12398E+12,Yani Astuti ,1500000,1,38,YA,TIDAK,TIDAK,1,1,YA,YA,TIDAK,TIDAK
JAWA TENGAH,BANYUMAS,AJIBARANG,Pancurendang,8.12398E+12,Yani Uyainah ,1000000,0,40,TIDAK,TIDAK,TIDAK,2,1,YA,TIDAK,TIDAK,YA
JAWA TENGAH,BANYUMAS,BANYUMAS,KEDUNGGEDE,8.12398E+12,Okto Thamrin ,1500000,5,50,TIDAK,TIDAK,TIDAK,4,0,YA,TIDAK,TIDAK,YA
JAWA TENGAH,BANYUMAS,BATURADEN,KEBUMEN,8.12398E+12,Yulia Zulaika ,1000000,3,38,TIDAK,TIDAK,TIDAK,0,2,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,CILONGOK,PEJOGOL,8.12398E+12,Jane Nurdiyanti ,1000000,1,31,TIDAK,TIDAK,TIDAK,2,2,YA,YA,TIDAK,YA
JAWA TENGAH,BANYUMAS,GUMELAR,PANINGKABAN,8.12398E+12,Dariati Pradana ,3500000,2,61,TIDAK,YA,TIDAK,4,0,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,KALIBAGOR,KARANGDADAP,8.12398E+12,Adikara Lazuardi ,4000000,0,37,TIDAK,TIDAK,TIDAK,0,0,YA,TIDAK,TIDAK,TIDAK
JAWA TENGAH,BANYUMAS,AJIBARANG,Ajibarang Kulon,8.12398E+12,Ani Hartati ,500000,1,64,TIDAK,YA,TIDAK,0,2,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,BANYUMAS,BINANGUN,8.12398E+12,Eka Safitri ,1000000,6,30,YA,TIDAK,YA,1,1,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,BATURADEN,KEMUTUG KIDUL,8.12398E+12,Dalima Andriani ,1000000,4,46,TIDAK,TIDAK,TIDAK,3,0,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,CILONGOK,PANUSUPAN,8.12398E+12,Muni Mangunsong ,1000000,7,32,TIDAK,TIDAK,TIDAK,5,2,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,GUMELAR,KARANGKEMOJING,8.12398E+12,Pandu Putra ,1000000,3,70,TIDAK,YA,TIDAK,4,1,YA,YA,TIDAK,TIDAK
JAWA TENGAH,BANYUMAS,KALIBAGOR,PAJERUKAN,8.12398E+12,Padmi Nurdiyanti ,500000,2,39,TIDAK,TIDAK,TIDAK,5,2,YA,YA,YA,TIDAK
JAWA TENGAH,BANYUMAS,KARANGLEWAS,TAMANSARI,8.12398E+12,Panca Najmudin ,500000,5,72,TIDAK,YA,TIDAK,1,2,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,KEBASEN,KEBASEN,8.12398E+12,Eko Januar ,3000000,0,39,YA,TIDAK,TIDAK,4,0,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,KEMBARAN,KEMBARAN,8.12398E+12,Luwar Wasita ,3500000,1,37,TIDAK,TIDAK,TIDAK,2,0,YA,TIDAK,TIDAK,YA
JAWA TENGAH,BANYUMAS,AJIBARANG,Ajibarang Wetan,8.12398E+12,Raihan Januar ,1500000,7,51,YA,TIDAK,TIDAK,5,1,TIDAK,TIDAK,TIDAK,YA
JAWA TENGAH,BANYUMAS,BANYUMAS,DANARAJA,8.12398E+12,Zulfa Pratiwi ,1500000,1,54,TIDAK,TIDAK,TIDAK,0,1,YA,TIDAK,TIDAK,TIDAK
JAWA TENGAH,BANYUMAS,BATURADEN,KARANGMANGU,8.12398E+12,Tomi Budiman ,1000000,5,67,TIDAK,YA,TIDAK,2,2,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,CILONGOK,JATISABA,8.12398E+12,Slamet Prasasta ,500000,5,31,TIDAK,TIDAK,TIDAK,4,2,YA,YA,YA,TIDAK
JAWA TENGAH,BANYUMAS,GUMELAR,PANINGKABAN,8.12398E+12,Jaka Halim ,1000000,5,27,TIDAK,TIDAK,TIDAK,1,1,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,KALIBAGOR,KARANGDADAP,8.12398E+12,Lala Kusmawati ,1000000,5,61,TIDAK,YA,YA,3,1,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,AJIBARANG,Banjarsari,8.12398E+12,Jaeman Rajasa ,3000000,1,33,TIDAK,TIDAK,TIDAK,5,1,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,BANYUMAS,DAWUHAN,8.12398E+12,Kani Wulandari ,3000000,4,64,TIDAK,YA,TIDAK,5,0,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,BATURADEN,KARANGSALAM,8.12398E+12,Maya Nuraini ,1000000,0,29,TIDAK,TIDAK,TIDAK,4,2,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,CILONGOK,KASEGERAN,8.12398E+12,Vanesa Aryani ,500000,1,61,TIDAK,YA,YA,5,1,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,GUMELAR,KARANGKEMOJING,8.12398E+12,Tantri Usamah ,1500000,3,40,TIDAK,TIDAK,TIDAK,1,2,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,KALIBAGOR,PAJERUKAN,8.12398E+12,Yunita Rahimah ,1500000,5,30,TIDAK,TIDAK,TIDAK,2,1,TIDAK,TIDAK,TIDAK,YA
JAWA TENGAH,BANYUMAS,KARANGLEWAS,KEDIRI,8.12398E+12,Azalea Hariyah ,4000000,5,57,TIDAK,TIDAK,TIDAK,1,1,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,KEBASEN,KEBASEN,8.12398E+12,Hamima Rahimah ,1500000,4,53,TIDAK,TIDAK,YA,4,1,YA,YA,YA,TIDAK
JAWA TENGAH,BANYUMAS,KEMBARAN,KEMBARAN,8.12398E+12,Vicky Nuraini ,3500000,1,61,TIDAK,YA,TIDAK,1,2,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,AJIBARANG,Ciberung,8.12398E+12,Prasetyo Hardiansyah ,4000000,7,47,TIDAK,TIDAK,TIDAK,1,2,YA,YA,YA,TIDAK
JAWA TENGAH,BANYUMAS,BANYUMAS,KALISUBE,8.12398E+12,Malik Samosir ,1500000,4,38,TIDAK,TIDAK,TIDAK,0,1,YA,TIDAK,TIDAK,YA
JAWA TENGAH,BANYUMAS,BATURADEN,KARANGTENGAH,8.12398E+12,Ghani Sitorus ,1000000,0,29,TIDAK,TIDAK,TIDAK,1,1,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,CILONGOK,PEJOGOL,8.12398E+12,Gina Anggraini ,4000000,0,73,TIDAK,YA,TIDAK,5,0,YA,TIDAK,TIDAK,YA
JAWA TENGAH,BANYUMAS,GUMELAR,PANINGKABAN,8.12398E+12,Syahrini Zulaika ,1500000,3,55,TIDAK,TIDAK,TIDAK,1,1,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,KALIBAGOR,KARANGDADAP,8.12398E+12,Murti Prasetya ,1000000,1,52,YA,TIDAK,TIDAK,2,2,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,AJIBARANG,Darmakradenan,8.12398E+12,Ikin Gunarto ,500000,2,33,TIDAK,TIDAK,TIDAK,1,2,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,BANYUMAS,KARANGRAU,8.12398E+12,Nyana Damanik ,500000,3,39,TIDAK,TIDAK,TIDAK,0,1,TIDAK,TIDAK,TIDAK,YA
JAWA TENGAH,BANYUMAS,BATURADEN,KEBUMEN,8.12398E+12,Daru Santoso ,3500000,6,73,TIDAK,YA,TIDAK,0,0,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,CILONGOK,PANUSUPAN,8.12398E+12,Jais Waskita ,1000000,3,67,TIDAK,YA,TIDAK,2,2,YA,YA,YA,TIDAK
JAWA TENGAH,BANYUMAS,GUMELAR,KARANGKEMOJING,8.12398E+12,Usyi Yuniar ,1000000,4,61,TIDAK,YA,TIDAK,4,0,TIDAK,TIDAK,TIDAK,YA
JAWA TENGAH,BANYUMAS,KALIBAGOR,PAJERUKAN,8.12398E+12,Argono Tamba ,1000000,6,29,TIDAK,TIDAK,TIDAK,0,0,YA,TIDAK,TIDAK,YA
JAWA TENGAH,BANYUMAS,KARANGLEWAS,TAMANSARI,8.12398E+12,Nadine Utami ,1000000,6,39,TIDAK,TIDAK,TIDAK,3,0,YA,YA,TIDAK,TIDAK
JAWA TENGAH,BANYUMAS,KEBASEN,KEBASEN,8.12398E+12,Raina Hariyah ,2500000,2,58,YA,TIDAK,TIDAK,5,2,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,KEMBARAN,KEMBARAN,8.12398E+12,Puti Rahimah ,1000000,1,55,TIDAK,TIDAK,TIDAK,1,0,YA,YA,TIDAK,YA
JAWA TENGAH,BANYUMAS,AJIBARANG,Jingkang,8.12398E+12,Ida Zulaika ,1500000,5,56,TIDAK,TIDAK,TIDAK,1,1,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,BANYUMAS,KEDUNGGEDE,8.12398E+12,Rahman Mansur ,1500000,2,47,TIDAK,TIDAK,TIDAK,0,2,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,BATURADEN,KEMUTUG KIDUL,8.12398E+12,Candrakanta Prabowo ,1000000,3,58,TIDAK,TIDAK,TIDAK,3,2,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,CILONGOK,JATISABA,8.12398E+12,Ikin Sinaga ,1500000,6,21,TIDAK,TIDAK,TIDAK,0,1,YA,YA,YA,TIDAK
JAWA TENGAH,BANYUMAS,GUMELAR,PANINGKABAN,8.12398E+12,Aditya Utama ,500000,4,38,TIDAK,TIDAK,TIDAK,3,0,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,KALIBAGOR,KARANGDADAP,8.12398E+12,Cakrawala Pangestu ,1000000,3,43,TIDAK,TIDAK,TIDAK,1,0,YA,TIDAK,TIDAK,TIDAK
JAWA TENGAH,BANYUMAS,AJIBARANG,Kalibenda,8.12398E+12,Maida Halimah ,1500000,3,39,TIDAK,TIDAK,YA,0,1,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,BANYUMAS,BINANGUN,8.12398E+12,Mutia Prastuti ,3500000,6,41,TIDAK,TIDAK,TIDAK,4,1,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,BATURADEN,KARANGMANGU,8.12398E+12,Putri Wahyuni ,1000000,0,23,TIDAK,TIDAK,TIDAK,4,2,YA,YA,YA,TIDAK
JAWA TENGAH,BANYUMAS,CILONGOK,KASEGERAN,8.12398E+12,Nrima Gunarto ,500000,1,30,TIDAK,TIDAK,TIDAK,0,2,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,GUMELAR,KARANGKEMOJING,8.12398E+12,Unjani Farida ,1000000,0,66,TIDAK,YA,TIDAK,4,2,YA,YA,TIDAK,YA
JAWA TENGAH,BANYUMAS,KALIBAGOR,PAJERUKAN,8.12398E+12,Nurul Yuniar ,1000000,0,60,TIDAK,TIDAK,TIDAK,1,0,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,KARANGLEWAS,KEDIRI,8.12398E+12,Paramita Astuti ,500000,6,69,TIDAK,YA,TIDAK,0,2,YA,YA,YA,TIDAK
JAWA TENGAH,BANYUMAS,KEBASEN,KEBASEN,8.12398E+12,Gasti Usamah ,1000000,1,72,TIDAK,YA,TIDAK,0,1,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,KEMBARAN,KEMBARAN,8.12398E+12,Anastasia Wahyuni ,3500000,1,47,TIDAK,TIDAK,TIDAK,4,1,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,AJIBARANG,Karangbawang,8.12398E+12,Jasmin Prastuti ,1000000,2,56,TIDAK,TIDAK,TIDAK,3,1,TIDAK,TIDAK,TIDAK,YA
JAWA TENGAH,BANYUMAS,BANYUMAS,DANARAJA,8.12398E+12,Ikhsan Pratama ,500000,0,22,TIDAK,TIDAK,TIDAK,0,0,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,BATURADEN,KARANGSALAM,8.12398E+12,Uli Permata ,1000000,0,35,TIDAK,TIDAK,TIDAK,1,1,YA,TIDAK,TIDAK,YA
JAWA TENGAH,BANYUMAS,CILONGOK,PEJOGOL,8.12398E+12,Betania Wahyuni ,3000000,2,50,TIDAK,TIDAK,TIDAK,1,2,YA,YA,TIDAK,YA
JAWA TENGAH,BANYUMAS,GUMELAR,PANINGKABAN,8.12398E+12,Shania Hariyah ,1000000,6,31,TIDAK,TIDAK,TIDAK,3,1,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,KALIBAGOR,KARANGDADAP,8.12398E+12,Gina Safitri ,500000,6,22,TIDAK,TIDAK,YA,0,1,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,AJIBARANG,Kracak,8.12398E+12,Ajiman Pranowo ,4000000,4,39,TIDAK,TIDAK,TIDAK,2,0,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,BANYUMAS,DAWUHAN,8.12398E+12,Wulan Pudjiastuti ,1000000,1,27,TIDAK,TIDAK,TIDAK,4,1,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,BATURADEN,KARANGTENGAH,8.12398E+12,Malik Anggriawan ,3000000,4,33,TIDAK,TIDAK,TIDAK,4,1,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,CILONGOK,PANUSUPAN,8.12398E+12,Wirda Lailasari ,3500000,1,68,TIDAK,YA,TIDAK,4,2,YA,YA,YA,TIDAK
JAWA TENGAH,BANYUMAS,GUMELAR,KARANGKEMOJING,8.12398E+12,Rahmi Pratiwi ,1500000,1,36,TIDAK,TIDAK,TIDAK,0,0,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,KALIBAGOR,PAJERUKAN,8.12398E+12,Olga Suwarno ,3000000,0,35,TIDAK,TIDAK,TIDAK,4,0,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,KARANGLEWAS,TAMANSARI,8.12398E+12,Kasiyah Namaga ,500000,6,24,TIDAK,TIDAK,TIDAK,3,0,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,KEBASEN,KEBASEN,8.12398E+12,Wakiman Prasetyo ,3500000,1,42,TIDAK,TIDAK,TIDAK,5,2,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,KEMBARAN,KEMBARAN,8.12398E+12,Siska Handayani ,3500000,4,46,TIDAK,TIDAK,TIDAK,0,2,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,AJIBARANG,Lesmana,8.12398E+12,Violet Oktaviani ,1000000,1,73,YA,YA,TIDAK,0,1,YA,YA,YA,TIDAK
JAWA TENGAH,BANYUMAS,BANYUMAS,KALISUBE,8.12398E+12,Karen Oktaviani ,1000000,1,62,TIDAK,YA,TIDAK,0,2,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,BATURADEN,KEBUMEN,8.12398E+12,Zahra Handayani ,3500000,0,50,TIDAK,TIDAK,TIDAK,5,1,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,CILONGOK,JATISABA,8.12398E+12,Ina Riyanti ,1000000,3,25,TIDAK,TIDAK,TIDAK,0,1,YA,YA,TIDAK,YA
JAWA TENGAH,BANYUMAS,GUMELAR,PANINGKABAN,8.12398E+12,Caket Tarihoran ,500000,4,73,YA,YA,TIDAK,1,1,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,KALIBAGOR,KARANGDADAP,8.12398E+12,Paramita Kusmawati ,3500000,4,26,TIDAK,TIDAK,TIDAK,0,1,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,AJIBARANG,Pancasan,8.12398E+12,Icha Handayani ,2500000,1,44,TIDAK,TIDAK,TIDAK,2,0,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,BANYUMAS,KARANGRAU,8.12398E+12,Uchita Lestari ,1000000,1,52,TIDAK,TIDAK,TIDAK,1,0,YA,YA,TIDAK,YA
JAWA TENGAH,BANYUMAS,BATURADEN,KEMUTUG KIDUL,8.12398E+12,Asman Pratama ,1000000,4,26,TIDAK,TIDAK,TIDAK,1,2,YA,YA,TIDAK,YA
JAWA TENGAH,BANYUMAS,CILONGOK,KASEGERAN,8.12398E+12,Mala Halimah ,1000000,2,48,TIDAK,TIDAK,TIDAK,3,2,YA,YA,TIDAK,YA
JAWA TENGAH,BANYUMAS,GUMELAR,KARANGKEMOJING,8.12398E+12,Paris Oktaviani ,1000000,0,24,TIDAK,TIDAK,TIDAK,4,1,YA,TIDAK,TIDAK,YA
JAWA TENGAH,BANYUMAS,KALIBAGOR,PAJERUKAN,8.12398E+12,Vera Nuraini ,4000000,3,70,TIDAK,YA,TIDAK,5,0,YA,YA,TIDAK,TIDAK
JAWA TENGAH,BANYUMAS,KARANGLEWAS,KEDIRI,8.12398E+12,Bella Hassanah ,3500000,1,64,TIDAK,YA,TIDAK,3,2,YA,YA,YA,TIDAK
JAWA TENGAH,BANYUMAS,KEBASEN,KEBASEN,8.12398E+12,Yance Andriani ,500000,6,52,TIDAK,TIDAK,YA,4,2,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,KEMBARAN,KEMBARAN,8.12398E+12,Sakti Kusumo ,1000000,5,26,TIDAK,TIDAK,TIDAK,3,2,YA,TIDAK,TIDAK,YA
JAWA TENGAH,BANYUMAS,AJIBARANG,Pancurendang,8.12398E+12,Vivi Kusmawati ,2500000,1,54,TIDAK,TIDAK,YA,3,1,YA,TIDAK,TIDAK,YA
JAWA TENGAH,BANYUMAS,BANYUMAS,KEDUNGGEDE,8.12398E+12,Cemani Thamrin ,1000000,3,27,TIDAK,TIDAK,YA,5,1,YA,TIDAK,TIDAK,YA
JAWA TENGAH,BANYUMAS,BATURADEN,KARANGMANGU,8.12398E+12,Eka Nuraini ,2500000,5,43,TIDAK,TIDAK,TIDAK,3,1,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,CILONGOK,PEJOGOL,8.12398E+12,Martaka Siregar ,1000000,3,26,TIDAK,TIDAK,TIDAK,3,1,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,GUMELAR,PANINGKABAN,8.12398E+12,Yuni Melani ,500000,2,70,TIDAK,YA,TIDAK,4,1,YA,YA,TIDAK,TIDAK
JAWA TENGAH,BANYUMAS,KALIBAGOR,KARANGDADAP,8.12398E+12,Rahmi Winarsih ,500000,1,45,TIDAK,TIDAK,TIDAK,4,1,YA,YA,YA,TIDAK
JAWA TENGAH,BANYUMAS,AJIBARANG,Ajibarang Kulon,8.12398E+12,Dadap Maheswara ,1000000,6,69,TIDAK,YA,TIDAK,4,0,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,BANYUMAS,BINANGUN,8.12398E+12,Diah Hasanah ,500000,3,28,TIDAK,TIDAK,TIDAK,4,2,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,BATURADEN,KARANGSALAM,8.12398E+12,Gading Pradipta ,3000000,3,57,YA,TIDAK,YA,1,2,YA,YA,YA,TIDAK
JAWA TENGAH,BANYUMAS,CILONGOK,PANUSUPAN,8.12398E+12,Shania Sudiati ,1500000,6,57,TIDAK,TIDAK,YA,2,0,YA,YA,YA,TIDAK
JAWA TENGAH,BANYUMAS,GUMELAR,KARANGKEMOJING,8.12398E+12,Laila Utami ,4000000,5,46,TIDAK,TIDAK,TIDAK,0,2,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,KALIBAGOR,PAJERUKAN,8.12398E+12,Tina Kusmawati ,1000000,3,67,TIDAK,YA,TIDAK,0,1,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,KARANGLEWAS,TAMANSARI,8.12398E+12,Ana Yulianti ,1500000,5,29,TIDAK,TIDAK,TIDAK,1,1,YA,YA,YA,TIDAK
JAWA TENGAH,BANYUMAS,KEBASEN,KEBASEN,8.12398E+12,Prima Saputra ,1000000,0,68,TIDAK,YA,TIDAK,0,1,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,KEMBARAN,KEMBARAN,8.12398E+12,Abyasa Ardianto ,4000000,1,68,TIDAK,YA,TIDAK,5,0,YA,TIDAK,TIDAK,YA
JAWA TENGAH,BANYUMAS,AJIBARANG,Ajibarang Wetan,8.12398E+12,Kasusra Mustofa ,3500000,0,43,YA,TIDAK,TIDAK,4,1,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,BANYUMAS,DANARAJA,8.12398E+12,Ina Oktaviani ,1000000,6,40,TIDAK,TIDAK,TIDAK,0,2,YA,YA,YA,TIDAK
JAWA TENGAH,BANYUMAS,BATURADEN,KARANGTENGAH,8.12398E+12,Safina Anggraini ,2500000,0,55,TIDAK,TIDAK,TIDAK,1,2,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,CILONGOK,JATISABA,8.12398E+12,Cakrawala Prasasta ,1000000,0,37,TIDAK,TIDAK,TIDAK,0,0,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,GUMELAR,PANINGKABAN,8.12398E+12,Azalea Pertiwi ,500000,1,33,TIDAK,TIDAK,TIDAK,0,0,YA,TIDAK,TIDAK,YA
JAWA TENGAH,BANYUMAS,KALIBAGOR,KARANGDADAP,8.12398E+12,Devi Padmasari ,5000000,3,56,TIDAK,TIDAK,TIDAK,3,0,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,AJIBARANG,Banjarsari,8.12398E+12,Umi Halimah ,1000000,4,68,YA,YA,TIDAK,5,0,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,BANYUMAS,DAWUHAN,8.12398E+12,Embuh Situmorang ,1000000,2,63,TIDAK,YA,YA,3,2,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,BATURADEN,KEBUMEN,8.12398E+12,Anastasia Namaga ,3000000,4,62,TIDAK,YA,TIDAK,3,0,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,CILONGOK,KASEGERAN,8.12398E+12,Usyi Rahayu ,500000,0,57,TIDAK,TIDAK,TIDAK,1,0,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,GUMELAR,KARANGKEMOJING,8.12398E+12,Jane Kuswandari ,500000,5,49,TIDAK,TIDAK,TIDAK,5,0,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,KALIBAGOR,PAJERUKAN,8.12398E+12,Prasetyo Najmudin ,1000000,3,32,TIDAK,TIDAK,TIDAK,1,1,YA,YA,TIDAK,YA
JAWA TENGAH,BANYUMAS,KARANGLEWAS,KEDIRI,8.12398E+12,Usman Waluyo ,1000000,4,22,TIDAK,TIDAK,YA,2,1,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,KEBASEN,KEBASEN,8.12398E+12,Elvina Nasyidah ,1000000,6,34,TIDAK,TIDAK,TIDAK,4,2,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,KEMBARAN,KEMBARAN,8.12398E+12,Titi Halimah ,1000000,7,36,TIDAK,TIDAK,TIDAK,0,0,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,AJIBARANG,Ciberung,8.12398E+12,Harsanto Sihotang ,2500000,1,34,TIDAK,TIDAK,TIDAK,5,0,YA,TIDAK,TIDAK,TIDAK
JAWA TENGAH,BANYUMAS,BANYUMAS,KALISUBE,8.12398E+12,Bella Yulianti ,3500000,0,73,TIDAK,YA,TIDAK,5,1,YA,YA,YA,TIDAK
JAWA TENGAH,BANYUMAS,BATURADEN,KEMUTUG KIDUL,8.12398E+12,Kamaria Susanti ,500000,3,64,TIDAK,YA,TIDAK,5,0,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,CILONGOK,PEJOGOL,8.12398E+12,Balangga Wasita ,1000000,1,54,TIDAK,TIDAK,TIDAK,3,1,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,GUMELAR,PANINGKABAN,8.12398E+12,Gawati Mardhiyah ,2500000,4,56,TIDAK,TIDAK,TIDAK,4,1,YA,YA,YA,TIDAK
JAWA TENGAH,BANYUMAS,KALIBAGOR,KARANGDADAP,8.12398E+12,Uchita Oktaviani ,1500000,5,49,YA,TIDAK,TIDAK,0,0,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,AJIBARANG,Darmakradenan,8.12398E+12,Icha Usada ,1000000,2,43,TIDAK,TIDAK,TIDAK,5,1,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,BANYUMAS,KARANGRAU,8.12398E+12,Yusuf Pangestu ,1000000,2,38,TIDAK,TIDAK,TIDAK,2,2,YA,YA,YA,TIDAK
JAWA TENGAH,BANYUMAS,BATURADEN,KARANGMANGU,8.12398E+12,Malika Riyanti ,2500000,1,35,TIDAK,TIDAK,YA,5,0,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,CILONGOK,PANUSUPAN,8.12398E+12,Salimah Wijayanti ,5000000,3,49,TIDAK,TIDAK,TIDAK,4,2,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,GUMELAR,KARANGKEMOJING,8.12398E+12,Keisha Rahayu ,1000000,3,58,TIDAK,TIDAK,TIDAK,2,1,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,KALIBAGOR,PAJERUKAN,8.12398E+12,Abyasa Wijaya ,3500000,4,34,TIDAK,TIDAK,TIDAK,5,0,YA,YA,YA,TIDAK
JAWA TENGAH,BANYUMAS,KARANGLEWAS,TAMANSARI,8.12398E+12,Warji Gunarto ,1000000,4,61,TIDAK,YA,TIDAK,4,1,YA,YA,TIDAK,YA
JAWA TENGAH,BANYUMAS,KEBASEN,KEBASEN,8.12398E+12,Ian Salahudin ,1000000,1,62,TIDAK,YA,TIDAK,5,1,YA,YA,YA,YA
JAWA TENGAH,BANYUMAS,KEMBARAN,KEMBARAN,8.12398E+12,Manah Salahudin ,2500000,3,56,TIDAK,TIDAK,YA,3,0,YA,YA,YA,YA
